,clip_name,threshold,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
10,14_2,30,0.633984625,0.304417461,-0.132849738,0.634010434,0.289343387,-0.115515031,0.633768737,0.289014041,-0.115583554,0.633573771,0.288575023,-0.115640998,0.632286191,0.287902832,-0.139739722,0.630897403,0.286283642,-0.1397219,0.628876686,0.284298331,-0.139725789,0.622962058,0.288811505,-0.026693352,0.613023758,0.283074796,-0.135623425,0.628210962,0.317482889,-0.098046474,0.625376523,0.316375256,-0.129671291,0.616443276,0.376367539,0.034362096,0.566613257,0.333730817,-0.177383095,0.653005719,0.433940589,-0.068602912,0.575857162,0.358729452,-0.326075613,0.666971266,0.353151798,-0.238145635,0.630196512,0.292512059,-0.380683452,0.672565222,0.328769207,-0.269956082,0.645207524,0.266666144,-0.41102469,0.669632673,0.322315454,-0.257096469,0.646589518,0.268021256,-0.402473778,0.665454626,0.329748571,-0.239860788,0.640928209,0.277648509,-0.378869414,0.577760875,0.567930281,0.066436253,0.538801312,0.552119851,-0.066356696,0.622437835,0.681260169,-0.018426655,0.540153086,0.686656117,-0.232562378,0.581789732,0.808090866,0.077771112,0.520513654,0.85382241,-0.244287387,0.571154296,0.83134371,0.082725905,0.511290729,0.873083293,-0.25219211,0.619882584,0.840240598,0.013841661,0.5332793,0.907583594,-0.364959359
11,14_2,40,0.557807386,0.275121868,-0.17270115,0.562916338,0.2649782,-0.161317721,0.566490948,0.265634686,-0.161328271,0.569844663,0.266359121,-0.161347464,0.554028928,0.263566285,-0.155720249,0.551526904,0.263310283,-0.155748531,0.548833311,0.263175428,-0.155789137,0.575980604,0.271373928,-0.09208212,0.546635091,0.267717421,-0.064845748,0.563239157,0.292559355,-0.14641054,0.552763104,0.289144754,-0.139423802,0.596444309,0.335858941,-0.077272505,0.528089166,0.344835311,-0.026222723,0.616705596,0.351290464,-0.218420878,0.494318932,0.387600213,-0.137155786,0.594662607,0.267000854,-0.341641843,0.507450998,0.28531754,-0.299843043,0.593528152,0.239442334,-0.370367527,0.50933665,0.259405196,-0.333646446,0.59262085,0.237678364,-0.354722172,0.513498187,0.254421413,-0.320039928,0.590583861,0.248945102,-0.338814199,0.515560508,0.264823943,-0.299342155,0.587500751,0.55512929,-0.013692309,0.542244971,0.545973122,0.013680323,0.591867864,0.683890879,-0.052827537,0.498845547,0.656219959,-0.142144069,0.592006743,0.801824093,0.114178903,0.503876388,0.749605358,0.037436202,0.58630985,0.818996727,0.124700584,0.517622948,0.76726222,0.047503818,0.613933682,0.843492746,0.019735876,0.479488581,0.792872727,-0.027610997
12,14_2,50,0.511160553,0.321584255,-0.148225933,0.5156914,0.306310982,-0.149825081,0.518244207,0.305789202,-0.149836466,0.520911455,0.305433095,-0.149821341,0.511851907,0.306319594,-0.132409394,0.511523604,0.30573833,-0.132429823,0.511113524,0.305234671,-0.13245374,0.531253576,0.309386402,-0.132459089,0.516455114,0.310080409,-0.047156349,0.518764675,0.332872778,-0.140301853,0.514025569,0.332985073,-0.11608354,0.564999878,0.357834965,-0.15114449,0.509513557,0.392703742,0.030298775,0.573650479,0.341437548,-0.321377426,0.470157266,0.448765725,0.070038162,0.526145875,0.315090537,-0.448530585,0.447910339,0.412321448,0.018580042,0.512717426,0.306479841,-0.483617246,0.437170565,0.403098583,0.007330122,0.511302173,0.304834455,-0.474851489,0.440212578,0.398217589,-0.000684476,0.515064776,0.310793459,-0.448414952,0.445653588,0.401654035,0.012121498,0.575763464,0.558872163,-0.060652073,0.541280925,0.562199473,0.060505297,0.575972855,0.683619857,-0.107488118,0.49213475,0.661453366,0.07114663,0.617189944,0.796583056,-0.030953757,0.510088384,0.759866655,0.226556823,0.624911547,0.810272038,-0.027675556,0.520905852,0.78110075,0.238970384,0.608352721,0.849850833,-0.113531433,0.477477163,0.790059507,0.19985348
13,14_2,60,0.517762661,0.374821514,-0.167807236,0.518722296,0.361748606,-0.158305094,0.521630287,0.360618234,-0.158321813,0.524482727,0.359464228,-0.15834941,0.511284471,0.365571082,-0.152816281,0.509220302,0.367235094,-0.152788222,0.507325232,0.369021744,-0.152758524,0.529025495,0.363301992,-0.096083634,0.507361114,0.377647489,-0.066766456,0.524732351,0.385793746,-0.144315779,0.516367793,0.390935391,-0.135781392,0.553871036,0.396776736,-0.109809078,0.510044456,0.458346635,-0.008855595,0.543579459,0.299029619,-0.139601797,0.533246398,0.535903394,-0.005937404,0.493798375,0.339986175,-0.037104394,0.557104051,0.59011054,-0.06689886,0.482144564,0.346152812,-0.049004588,0.56515342,0.608541369,-0.083480686,0.480536044,0.350472897,-0.040913709,0.563705444,0.604028404,-0.09883628,0.485412031,0.352458626,-0.034460738,0.562455535,0.596357763,-0.075388744,0.577198386,0.604902387,-0.043711461,0.542562544,0.605795205,0.043621514,0.579124808,0.718619406,-0.057262477,0.483984292,0.676722407,0.009742985,0.622906387,0.796413779,0.10122171,0.509586871,0.760360003,0.19461748,0.632661045,0.807635367,0.114552639,0.521866739,0.78117007,0.211354718,0.612324357,0.848915339,0.04325844,0.47777921,0.791201293,0.174808636
14,14_2,70,0.519729316,0.279739857,-0.14992471,0.525232852,0.267160416,-0.141315967,0.52806437,0.266661108,-0.141356707,0.530748188,0.266194463,-0.141366556,0.518532872,0.26744917,-0.128773347,0.51708895,0.26718834,-0.128713205,0.515685916,0.266877681,-0.128709212,0.538785577,0.270811826,-0.085450448,0.518414259,0.274127275,-0.033769384,0.52729708,0.291376859,-0.12675418,0.519965112,0.29153046,-0.108712547,0.564477503,0.327770203,-0.115244918,0.516870558,0.36041975,0.061710145,0.586454749,0.320794493,-0.26055181,0.506096065,0.441112965,0.119373918,0.540832758,0.282254875,-0.395250022,0.48607865,0.487039179,0.071377568,0.527046502,0.273512781,-0.43113336,0.478860557,0.505307615,0.066296488,0.525136828,0.271478653,-0.416680336,0.4788059,0.503978312,0.042405311,0.529144049,0.27651459,-0.39256826,0.48165077,0.49875766,0.060167931,0.5691486,0.536475182,-0.063693002,0.536031485,0.540023386,0.063601464,0.580761492,0.664334476,-0.106369175,0.502595365,0.648347974,0.132907808,0.620187104,0.796735346,-0.079837203,0.509579659,0.756636739,0.281603903,0.628147423,0.81193924,-0.082428344,0.52062881,0.780801296,0.292713106,0.609395623,0.847807169,-0.178863212,0.477674276,0.787997782,0.250453621
15,14_2,80,0.564246833,0.247239321,-0.222500429,0.569267035,0.236100689,-0.210100114,0.572376072,0.237041697,-0.210092366,0.575119734,0.238060758,-0.210063145,0.5605039,0.234210566,-0.205943853,0.557361662,0.233763978,-0.205982029,0.554049551,0.233472243,-0.206010997,0.580395758,0.247584611,-0.125136286,0.54968226,0.241148397,-0.105358444,0.567522883,0.266022444,-0.190388143,0.558270216,0.26370728,-0.185041144,0.598352671,0.324978292,-0.086722732,0.527118206,0.323574185,-0.034769434,0.617374599,0.421022773,-0.195799053,0.496308297,0.407221168,-0.140732661,0.58936578,0.346750528,-0.349911749,0.523954332,0.332584143,-0.316272944,0.582737207,0.330898792,-0.382396489,0.52878052,0.312995106,-0.348073125,0.58183372,0.321802884,-0.368831009,0.531085312,0.306265473,-0.336799413,0.582396567,0.327935964,-0.346781075,0.531644642,0.314050913,-0.315317273,0.578364074,0.52803421,-0.036589161,0.536176145,0.5231812,0.036562167,0.58978349,0.661374927,-0.060436461,0.521414399,0.644834936,0.191224247,0.606745064,0.798940599,-0.001258893,0.511290193,0.760301709,0.409954876,0.604551256,0.818947017,-0.002244224,0.519820154,0.784121037,0.427549094,0.61043781,0.841296256,-0.120361768,0.479886979,0.78558284,0.352113992
16,14_3,10,0.578739107,0.284242779,-0.174234688,0.580290198,0.272222519,-0.152165502,0.581695557,0.272883058,-0.152222425,0.582839131,0.273576289,-0.152298883,0.574316204,0.269557238,-0.168056518,0.571099401,0.268344611,-0.168062046,0.567985713,0.267080009,-0.168094069,0.578980386,0.277746826,-0.054923523,0.558294177,0.269656062,-0.110044554,0.578176618,0.298029214,-0.131811693,0.571191072,0.296115667,-0.15328531,0.589412987,0.364133298,0.0018069,0.521921635,0.34029296,-0.085524894,0.602548957,0.462906033,-0.068405136,0.50786835,0.433570653,-0.210125849,0.625673592,0.409442037,-0.243347123,0.533751607,0.35512495,-0.357548147,0.637762845,0.392275274,-0.274865478,0.542874515,0.337386459,-0.390923232,0.634985864,0.381357163,-0.279588521,0.543231785,0.326819539,-0.379703164,0.629722893,0.385712475,-0.250014305,0.541232467,0.334437579,-0.355504364,0.568958342,0.558501899,0.017490637,0.525215089,0.555419266,-0.017302493,0.60747093,0.668117464,-0.16986081,0.497037262,0.6598171,-0.031478215,0.594721377,0.797199428,-0.083074696,0.50810802,0.765678704,0.169412643,0.584163368,0.820520699,-0.079587311,0.517910302,0.787330985,0.177624613,0.626167417,0.826579452,-0.179415956,0.48153469,0.795835674,0.109798662
17,14_3,20,0.641211271,0.336688131,-0.021900386,0.641210914,0.319580674,-0.012744749,0.640273988,0.318300843,-0.012803852,0.639240205,0.316812992,-0.012851445,0.641440392,0.318895817,-0.044160072,0.640684307,0.317402154,-0.044183314,0.639819205,0.315827906,-0.044202708,0.628607094,0.310971439,0.03764509,0.628952682,0.309973925,-0.102326676,0.634044588,0.346452504,0.000161135,0.633938909,0.346373111,-0.041263893,0.607662261,0.381109148,0.125889346,0.600446582,0.350209445,-0.155895099,0.646384537,0.42405498,0.231515914,0.647221148,0.391160429,-0.145330474,0.656651318,0.357340455,0.280032218,0.65411818,0.313288242,-0.006759739,0.641990662,0.345755011,0.291572213,0.654967725,0.27975294,-0.006686591,0.641107738,0.334118158,0.294314474,0.647858322,0.278059989,-0.014767847,0.64164257,0.339273572,0.280254364,0.646040559,0.290883809,-0.00545649,0.571007073,0.564680338,0.082910761,0.542244911,0.55160588,-0.082818232,0.62075913,0.672127724,0.072353721,0.556045532,0.693632066,-0.151949868,0.594789922,0.800532222,0.137479156,0.499722421,0.837113678,-0.185000166,0.581965506,0.82679832,0.14152275,0.477976888,0.85901916,-0.1927654,0.633448601,0.831325054,0.107846126,0.527768254,0.892762721,-0.274572849
18,14_3,30,0.651952624,0.370387346,-0.074545756,0.652252913,0.353617847,-0.063832566,0.651998699,0.352591485,-0.063920647,0.651850998,0.351426959,-0.063992135,0.650598645,0.352928936,-0.092431024,0.64898479,0.351349413,-0.09244924,0.647260666,0.349540234,-0.092419773,0.641303658,0.347437233,-0.002548168,0.634249032,0.345798433,-0.129422799,0.645985544,0.381339639,-0.048453756,0.643197477,0.381788343,-0.085614763,0.610097587,0.413386375,0.08112599,0.603528023,0.400288045,-0.174729377,0.641599953,0.486788541,0.105617136,0.645507514,0.488098472,-0.18471843,0.64083159,0.459745824,0.036494162,0.672749877,0.391256213,-0.093189485,0.639980614,0.455188245,0.027256561,0.683070958,0.376722097,-0.10403078,0.637026072,0.444904536,0.028653037,0.67524606,0.361493021,-0.110620052,0.636131287,0.446159065,0.033472057,0.670563519,0.367321104,-0.092951655,0.571995556,0.598815918,0.07892976,0.549373031,0.596816301,-0.078838423,0.636945188,0.67685622,0.067011729,0.57822901,0.716256499,-0.232587427,0.595816672,0.802104771,0.198773533,0.534830809,0.886617243,-0.259787172,0.582781076,0.818932295,0.200608775,0.519803882,0.915413022,-0.266138077,0.632340848,0.83825624,0.195552886,0.565935135,0.937600195,-0.357101649
19,14_3,40,0.618291318,0.27263537,-0.168556854,0.623214543,0.262351185,-0.150478199,0.62626797,0.263482511,-0.150479123,0.628957748,0.264368683,-0.150491133,0.613202095,0.258736908,-0.153244779,0.60939306,0.257414192,-0.153245687,0.606449008,0.256379455,-0.153257743,0.631622493,0.270559549,-0.060707461,0.600806594,0.26167348,-0.07032638,0.622143507,0.290548861,-0.136097029,0.609203041,0.285267979,-0.13955833,0.63818258,0.346897602,-0.042157292,0.574447215,0.326032102,-0.069063805,0.666213036,0.368836462,-0.189733878,0.547384441,0.340158522,-0.230884537,0.656516492,0.268071651,-0.325163782,0.575266182,0.243525505,-0.3654567,0.656315088,0.239596367,-0.357702762,0.578763962,0.216556713,-0.400866866,0.654516518,0.23642993,-0.342004895,0.581439078,0.214034662,-0.385826886,0.652165532,0.246737644,-0.323577613,0.58242774,0.225367382,-0.364772409,0.606568158,0.554863453,0.012057099,0.563738286,0.541454017,-0.012097453,0.630247355,0.683353543,-0.101294093,0.520547748,0.664334059,-0.058592897,0.602197707,0.798299551,0.049463119,0.509446323,0.75403738,0.126321584,0.588738859,0.818477452,0.059852593,0.511202157,0.767013133,0.140427858,0.632615328,0.839303434,-0.022590818,0.487075478,0.804974198,0.062503003
20,14_3,50,0.551449895,0.33344543,-0.155761912,0.556931674,0.31990695,-0.143263564,0.560331345,0.3193115,-0.143244833,0.563178897,0.319232583,-0.143233985,0.547757387,0.321130157,-0.137219131,0.545178235,0.321108371,-0.137255117,0.54244256,0.321226954,-0.137291133,0.567358077,0.325272709,-0.072807193,0.539562404,0.328508973,-0.045823224,0.556838453,0.346099198,-0.129867166,0.547239184,0.347351342,-0.121977933,0.589502215,0.376250535,-0.091615923,0.524635077,0.388775289,0.006379098,0.609605193,0.426056266,-0.176999703,0.482549399,0.456050247,-0.089782871,0.565335691,0.39498651,-0.347445667,0.493004948,0.371214181,-0.221817747,0.553959608,0.365494281,-0.345683426,0.493518472,0.347595006,-0.251139462,0.552424014,0.357971907,-0.356529176,0.500495434,0.344933182,-0.2332699,0.55399555,0.367669374,-0.327533841,0.502779424,0.354498029,-0.219095856,0.591642201,0.570115745,-0.018084504,0.550465763,0.572606087,0.017973371,0.603321254,0.684299231,-0.164406791,0.501007795,0.666337311,-0.134890884,0.613897622,0.789957523,0.011483755,0.517897725,0.76144135,0.04663565,0.609761417,0.804124534,0.024316395,0.527589321,0.781142652,0.061178863,0.629085243,0.836603701,-0.067493282,0.488170564,0.793064952,-0.006116885
21,14_3,60,0.535083652,0.317171931,-0.165380999,0.536754727,0.303715587,-0.148350284,0.538906395,0.30297333,-0.148351431,0.541009963,0.302318692,-0.148294121,0.529481113,0.30746752,-0.154000267,0.526719391,0.309316427,-0.154003292,0.524004161,0.311359853,-0.1540218,0.542719781,0.309814364,-0.071331017,0.519222379,0.324778467,-0.078904711,0.539854109,0.331616431,-0.129697874,0.530747294,0.336538315,-0.138352081,0.564179659,0.348184854,-0.071457833,0.513969004,0.419680297,-0.036223125,0.560802221,0.261942357,-0.124023296,0.535915494,0.512214839,-0.045381222,0.503338993,0.271437168,-0.110101819,0.553946674,0.579794466,-0.102769658,0.489684373,0.276741356,-0.133292213,0.559638143,0.606118739,-0.122857839,0.487034053,0.277926773,-0.127445266,0.560024381,0.604286492,-0.140449181,0.490993142,0.279388607,-0.111644298,0.558751225,0.594170988,-0.111653417,0.587865531,0.569409549,-0.026177201,0.548791885,0.581337988,0.026138389,0.604539216,0.684462607,-0.088316314,0.502655447,0.678159952,-0.006276408,0.631415188,0.79994458,0.076692559,0.517724752,0.761422515,0.213657528,0.633886933,0.816582918,0.088736668,0.527900815,0.779973388,0.232914701,0.629139543,0.851815343,-0.006538516,0.486927539,0.793541074,0.176213235
22,14_3,70,0.527764142,0.303819746,-0.147746369,0.531675637,0.293070197,-0.137606606,0.534586489,0.292676389,-0.137621969,0.537246644,0.292287439,-0.137596682,0.524339914,0.294889122,-0.128621504,0.522542715,0.295885086,-0.128604025,0.520845175,0.296784431,-0.128634125,0.54178983,0.295946866,-0.078212455,0.523047864,0.303463191,-0.038219236,0.535723567,0.317613333,-0.127474576,0.527407944,0.319828451,-0.115353175,0.572356582,0.347111344,-0.099078141,0.521772206,0.394096255,0.029400855,0.587820947,0.29290536,-0.242134288,0.522818863,0.488130301,0.030041935,0.538577497,0.275388598,-0.335144579,0.516196966,0.566012681,-0.0639515,0.523384452,0.269716799,-0.368360311,0.513939619,0.590416729,-0.081002243,0.520875573,0.272640854,-0.349912465,0.516154826,0.593006253,-0.10042429,0.526112914,0.278008223,-0.331270576,0.51839608,0.584141254,-0.074232869,0.587668002,0.562633336,-0.047949214,0.5512169,0.565335035,0.047775052,0.602237999,0.679655194,-0.115984134,0.502507269,0.661711872,0.062313475,0.630516946,0.80737257,-0.017180879,0.51804626,0.760170519,0.243739456,0.63312602,0.820135653,-0.012136479,0.529112279,0.779955983,0.25832814,0.630293012,0.855922699,-0.110987641,0.487209737,0.794776976,0.212669238
23,14_3,80,0.556062162,0.251149535,-0.227014765,0.562797427,0.2396826,-0.217673913,0.565817177,0.240307078,-0.217654213,0.569269061,0.241093919,-0.217629895,0.554919302,0.237308905,-0.208793059,0.552364111,0.236321479,-0.208841026,0.54946214,0.235438645,-0.208868369,0.576688528,0.250649363,-0.145327464,0.547923446,0.241815925,-0.105708964,0.560024619,0.268073767,-0.199885905,0.550179362,0.26514402,-0.188786104,0.595558167,0.323347747,-0.123224601,0.527611971,0.325800747,-0.026152033,0.612643182,0.422726542,-0.231251657,0.494483471,0.407271385,-0.137805685,0.585675418,0.344293952,-0.353089005,0.506239772,0.332072347,-0.324746579,0.580017984,0.325465351,-0.382616609,0.513243496,0.315941006,-0.35510999,0.580133557,0.315322697,-0.369983226,0.51931268,0.31205824,-0.341678292,0.580121636,0.32374379,-0.349185348,0.518577039,0.319063872,-0.323377281,0.584195316,0.529605687,-0.050334875,0.54440254,0.525730669,0.050290558,0.599111319,0.664182067,-0.126036033,0.52784431,0.642663717,0.213928804,0.619813383,0.800792933,-0.109771855,0.517844498,0.758205116,0.424909979,0.621039808,0.821854711,-0.114990264,0.527704775,0.782103658,0.441913188,0.618084669,0.844908893,-0.239226952,0.48620823,0.788242579,0.374896377
24,14_4,10,0.590177178,0.285813779,-0.1992331,0.590650916,0.272115052,-0.181575015,0.590927184,0.272123784,-0.181581333,0.591060579,0.272121072,-0.18161872,0.586429417,0.27025941,-0.19862324,0.583791196,0.268914461,-0.198608145,0.58094573,0.267483562,-0.198626816,0.582068563,0.27640155,-0.06183283,0.569191039,0.270429552,-0.16759412,0.586461425,0.299056053,-0.163972124,0.581619084,0.298436582,-0.184537575,0.582065344,0.359839648,0.020277278,0.533255398,0.326973617,-0.210292339,0.621430278,0.408975929,-0.056556467,0.559378922,0.338200122,-0.385693282,0.633948088,0.321008295,-0.202550903,0.59069562,0.250947684,-0.456406385,0.637257278,0.297803819,-0.226394132,0.594646215,0.223233268,-0.494355053,0.632266343,0.290525526,-0.221066728,0.591596663,0.223864317,-0.480000705,0.629280269,0.298768371,-0.206176072,0.591632068,0.239004269,-0.452997595,0.552019536,0.556920886,0.051900648,0.511180222,0.551116228,-0.051812045,0.589460731,0.679523408,-0.139647722,0.48880288,0.698850334,0.075465724,0.565076113,0.807897985,-0.048914395,0.464006126,0.746854246,0.417471588,0.552579641,0.83141315,-0.042434361,0.461178124,0.748691857,0.448878169,0.597065687,0.844284952,-0.140748456,0.456284881,0.809226334,0.380635858
25,14_4,20,0.614026308,0.376122653,-0.008859148,0.613229752,0.359724402,0.002112434,0.612444937,0.358754575,0.002025915,0.611670196,0.357594609,0.001981467,0.6124264,0.358920217,-0.029088242,0.610926688,0.357381165,-0.029154064,0.609273374,0.355507493,-0.029156113,0.598719716,0.352496952,0.056732211,0.594692945,0.351435542,-0.083061285,0.606797457,0.389347464,0.014808415,0.605265856,0.388664573,-0.0257301,0.570192337,0.424152553,0.147453025,0.569724858,0.412645012,-0.14681676,0.577911735,0.536071301,0.193057641,0.613920987,0.508497417,-0.114862986,0.568889081,0.546267092,0.155956075,0.630847394,0.405862927,0.046362739,0.565063894,0.553120375,0.154222012,0.635576487,0.375756919,0.048276741,0.564327359,0.542670965,0.152591556,0.626181304,0.37295559,0.038727343,0.565217555,0.535709381,0.152439132,0.622783959,0.382162869,0.047773838,0.529651523,0.609058619,0.092115283,0.512645662,0.613844216,-0.092027113,0.595453203,0.677952707,0.088856012,0.567425013,0.732065678,-0.255100876,0.566246212,0.810127676,0.167736143,0.515706122,0.902470887,-0.291528016,0.554394603,0.830767035,0.172884062,0.497503251,0.932444394,-0.297810972,0.605558455,0.841029882,0.146858901,0.546913505,0.956524193,-0.369254977
26,14_4,30,0.602380037,0.274869621,-0.168940082,0.605162203,0.26169011,-0.148441344,0.606439173,0.262296289,-0.14843072,0.607843518,0.262784958,-0.1484887,0.599850774,0.257701069,-0.16424115,0.596929371,0.255268365,-0.164261192,0.593605101,0.252407759,-0.164270088,0.602906346,0.26561299,-0.042593848,0.580908418,0.252536744,-0.12102063,0.600681841,0.289699286,-0.128581658,0.593213677,0.286739469,-0.149918973,0.603474736,0.341693997,0.044414092,0.548236728,0.310176909,-0.140846029,0.648441851,0.378259748,0.075975046,0.552694023,0.320832044,-0.304855525,0.645002127,0.276067942,0.122240074,0.583752036,0.23330605,-0.398852617,0.642483771,0.245366499,0.128539726,0.585565269,0.203886285,-0.42591238,0.639576733,0.243346229,0.145499811,0.584274352,0.205730468,-0.418198079,0.637365997,0.253445596,0.12973167,0.584743261,0.219540015,-0.398704201,0.566836059,0.551643014,0.066046089,0.524325788,0.5378865,-0.066059314,0.60258615,0.682495594,0.004988124,0.50821501,0.680583477,-0.115734302,0.566568494,0.814062595,0.083662316,0.476596743,0.825797975,-0.053503051,0.552351058,0.839908361,0.088158108,0.468788683,0.837750554,-0.052755397,0.604308188,0.847099483,0.029385945,0.477457494,0.880995572,-0.150450781
27,14_4,40,0.542940676,0.33555305,-0.18651858,0.548549831,0.323919296,-0.174746037,0.551782489,0.324524194,-0.174714565,0.554745436,0.325085014,-0.174736649,0.539464056,0.322804004,-0.16999127,0.536571622,0.322948396,-0.170034915,0.533628285,0.323311239,-0.17006208,0.559098423,0.330971152,-0.099556319,0.530047178,0.330886006,-0.080735035,0.547290742,0.352924049,-0.158091262,0.536554098,0.351988882,-0.151617333,0.5803352,0.408300251,-0.072552882,0.510548651,0.402878612,-0.038276196,0.580291867,0.516202807,-0.180799335,0.485118985,0.485976547,-0.151527271,0.573467255,0.416428059,-0.315410674,0.501671195,0.39442277,-0.306289375,0.575319231,0.388985395,-0.341924638,0.501218438,0.366599143,-0.334667891,0.576300919,0.381938428,-0.329795152,0.504135489,0.361531585,-0.322920948,0.573645711,0.391468376,-0.313271493,0.506779373,0.371738851,-0.30523479,0.566895068,0.59398669,-0.012406585,0.520933509,0.587277174,0.012315903,0.575472593,0.692878187,-0.227673233,0.470172822,0.6730178,-0.168153435,0.583406389,0.803194582,-0.037372749,0.499068767,0.764290392,0.058838446,0.577280343,0.817504346,-0.022212125,0.511012137,0.780418158,0.079177909,0.596808314,0.847521186,-0.107704885,0.471142352,0.800273597,0.019585991
28,14_4,50,0.524707675,0.305600017,-0.163645238,0.527727425,0.292938858,-0.155829966,0.530397713,0.292498142,-0.155888513,0.532841504,0.292170942,-0.155861959,0.519637823,0.294589341,-0.14425391,0.517025292,0.295341015,-0.144237667,0.514475584,0.296192467,-0.14423278,0.536126316,0.29786244,-0.104479514,0.511983573,0.305609047,-0.054760087,0.530303419,0.31880489,-0.145722449,0.520827651,0.321629614,-0.129751042,0.559047937,0.342258453,-0.135896429,0.506630301,0.394009203,0.025393348,0.558548093,0.259156764,-0.263183624,0.489816964,0.474278539,0.041157059,0.501440167,0.26707381,-0.326535761,0.474489748,0.544872463,-0.058676004,0.487508655,0.269629925,-0.363815665,0.470849454,0.571007967,-0.076791137,0.485652626,0.271836042,-0.356768101,0.472129732,0.569551408,-0.101349622,0.490025491,0.274262041,-0.327179968,0.474321842,0.56193012,-0.071559697,0.576574504,0.557506859,-0.060416475,0.538882136,0.55952239,0.060262032,0.573525369,0.688633025,-0.081050768,0.493006974,0.663427353,0.098655321,0.606540501,0.796852052,0.054044988,0.501663923,0.7636922,0.277083129,0.613881946,0.808283627,0.063321464,0.513190567,0.789341986,0.291245759,0.593547165,0.849505126,-0.018611576,0.468259752,0.793183386,0.244786471
29,14_4,60,0.511112452,0.351290852,-0.159219161,0.514565408,0.337447047,-0.148815379,0.517395377,0.336407542,-0.148840636,0.520172954,0.335545748,-0.148841724,0.507217705,0.340404481,-0.141786993,0.505072236,0.341196865,-0.141756281,0.503034294,0.341748893,-0.141729444,0.525164664,0.344049513,-0.083864704,0.502609909,0.348382413,-0.047155116,0.518484533,0.36512202,-0.135100454,0.509100795,0.367552906,-0.12522316,0.550212204,0.379587978,-0.111672491,0.510549366,0.438379258,0.03172848,0.557424784,0.303123742,-0.218445435,0.531802654,0.51450485,0.048101585,0.504913867,0.287719131,-0.216601774,0.544578671,0.579952896,-0.031068685,0.488247216,0.28395927,-0.241744176,0.548446119,0.602513433,-0.044281062,0.485228479,0.283751696,-0.225872025,0.54839617,0.60330987,-0.067353934,0.490430981,0.288856149,-0.212535486,0.54898715,0.59364599,-0.042658679,0.579079568,0.583475709,-0.052165855,0.544671059,0.582692921,0.052144904,0.573349953,0.708776474,-0.041856967,0.489148974,0.672850966,-0.068415791,0.605745256,0.79888016,0.123435371,0.501402199,0.768670678,0.054526821,0.613307595,0.810836792,0.136171386,0.512841463,0.789540946,0.062874503,0.596939981,0.851470947,0.046162073,0.468464434,0.796405971,-0.006138767
30,14_4,70,0.543322623,0.237244383,-0.181348994,0.550295174,0.225862816,-0.170503631,0.553504884,0.226461455,-0.170534626,0.556353152,0.227268651,-0.170545578,0.54218787,0.225192294,-0.161008984,0.539714277,0.22522907,-0.161011875,0.537612796,0.225359902,-0.160996273,0.563858271,0.236519799,-0.095652096,0.538455606,0.234226674,-0.058141511,0.549197614,0.254699409,-0.153525963,0.539281309,0.253173828,-0.141384766,0.586545885,0.308958203,-0.088041566,0.524914443,0.319556147,0.040229652,0.621455133,0.365570486,-0.216912642,0.499506921,0.393564343,-0.04308841,0.572110891,0.329592109,-0.334221154,0.499489397,0.386105984,-0.247365966,0.558563828,0.321743459,-0.368839741,0.495886505,0.385692418,-0.282129496,0.554893553,0.31576249,-0.355551749,0.498883545,0.376853704,-0.282492429,0.558186948,0.319734365,-0.330152363,0.499866366,0.374607325,-0.252824068,0.579445541,0.523907959,-0.062984809,0.543282866,0.519005358,0.062946431,0.584337294,0.662102461,-0.09513399,0.524633765,0.643841743,0.197517455,0.606123388,0.799450219,-0.068300202,0.509598494,0.760321796,0.372023523,0.612487733,0.819384933,-0.072623104,0.518627226,0.783763707,0.384919465,0.593171477,0.851107955,-0.197232574,0.477681577,0.78902036,0.317874044
